"Average greedy latency,",action_fraction/local,action_fraction/mec,action_fraction/v2v,policy/policy_loss_mean,policy/value_loss_mean,policy/approx_kl,policy/clip_fraction,policy/grad_norm,collapse/flag,mask/active_rate,mask/forced_rate,mask/all_invalid_rate,policy/invalid_action_rate,policy/argmax_masked_rate,policy/entropy_valid,critic/value_abs_max,inner_update_mode,PolicyExecTime,EnvExecTime,AverageDiscountedReturn,AverageReturn,NumTrajs,StdReturn,MaxReturn,MinReturn,"Average energy,",energy/average_energy_scope,energy/requester_joules,energy/mobile_joules,energy/system_joules,energy/primary_joules,energy/primary_scope,Itr,"Average reward, ","Average latency,",split_role,seed,split_version,support_graphs_per_meta_task,support_trajectories_per_meta_task,query_graph_count,k_steps,outer_update_count,entropy_coefficient,value_clip_epsilon,ppo_batch_size_trajectories,meta_batch_size_distributions,inner_learning_rate,outer_learning_rate,outer_update_method,hyperparameter_provenance.policy,validation_query_composite_objective_k0,validation_query_composite_objective,validation_query_mean_latency_k0,validation_query_mean_latency_k3,checkpoint_selection_metric,objective/J,objective/latency_norm_mean,objective/soft_tardiness_norm_mean,objective/energy_violation_rate,objective/c_E_max,objective/c_E_raw_max,objective/c_H,objective/c_F,objective/hard_miss_total,objective/hard_task_total,objective/firm_miss_total,objective/firm_task_total,objective/feasible,objective/total_violation,objective/n_graphs,checkpoint_is_best_val,validation/validation_gap_to_all_mec,validation/validation_gap_to_greedy,validation/validation_all_mec_latency,validation/validation_greedy_latency,validation/task_fraction/local,validation/task_fraction/mec,validation/task_fraction/v2v,validation/co_location_rate,validation/cross_location_edges,validation/total_edges,validation/utilization_mean,validation/utilization_max
623.5231310930933,0.326375,0.31984,0.353785,-0.02080794796347618,0.03533247858285904,0.04440137731532256,0.4690833359956742,0.6833068042993545,0.0,0.0,0.0,0.0,0.0,0.0,1.0961478823802395,0.31908559799194336,publication,35.12385058403015,51.24428033828735,0.5014589358817997,0.5383608454309148,10000,0.18191059253284345,1.0183547014558139,-0.6142831744838113,11905.114312387941,mobile,2061.069306572545,11905.114312387914,157386.48251801488,157386.48251801488,system,0,0.5383608454309148,948.8288624872807,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,1,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,0.5324791113153156,0.6053288668765336,982.8035212685197,893.3548035310625,validation_query_composite_objective,0.6410331632683633,0.6410331632683633,0.0,0.0,0.0,-0.9999996186107563,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,400.0,1,263.0750229991453,266.75313451255556,630.2797805319173,626.601669018507,0.42025,0.42487499999999984,0.15487500000000007,0.39459184386914425,18.185,29.9675,0.393397994836244,0.8401124899003364
617.191951992389,0.39308,0.379555,0.227365,-0.025781603530049324,0.0404200442135334,0.03383788013209899,0.3959166675806046,0.7055577660600343,0.0,0.0,0.0,0.0,0.0,0.0,1.069972745508454,0.2071395218372345,publication,34.93386745452881,49.36359167098999,0.540150736581202,0.5852580615872299,10000,0.14080714047043716,0.9907841215967879,-0.5849856695409525,9133.23078600288,mobile,2274.8338695648317,9133.23078600288,155990.67231524695,155990.67231524695,system,1,0.5852580615872299,910.1299795117475,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,2,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.2707312858854,0.43741,0.420275,0.142315,0.08130937069654465,0.05969769135117531,0.03262553047388793,0.4205833340684573,0.8120058988531429,0.0,0.0,0.0,0.0,0.0,0.0,0.9979749732368607,0.22817358374595642,publication,35.283740282058716,49.61752438545227,0.5512935911654735,0.6004446517309191,10000,0.13729747505932322,0.9929983132553131,-0.4367121020582361,8199.925104427331,mobile,2211.306955753225,8199.925104427355,162357.8008494774,162357.8008494774,system,2,0.6004446517309191,899.8506055001028,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,3,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605.7362087066786,0.451765,0.445725,0.10251,0.05590511113405228,0.04643145576119423,0.038102124383052195,0.47133333260814353,0.743222959836324,0.0,0.0,0.0,0.0,0.0,0.0,0.939157291605229,0.3197271227836609,publication,35.10173797607422,48.71881556510925,0.5740957524232552,0.6250359192623159,10000,0.13135449119486736,1.038359060661163,-0.19493379385051646,7436.104413935706,mobile,2171.672227644362,7436.1044139357255,165053.885874208,165053.885874208,system,3,0.6250359192623159,857.2402745977389,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,4,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605.3485033679281,0.44767,0.460905,0.091425,0.06092049926519394,0.050797637552022934,0.026488390689094858,0.3687499950329463,0.56877018759648,0.0,0.0,0.0,0.0,0.0,0.0,0.9192966065335686,0.3392287790775299,publication,34.79955768585205,48.06389355659485,0.59193557101035,0.6435618844991184,10000,0.12235878193967856,1.0075552527000613,-0.2836423583853269,6948.925455358855,mobile,2131.2272277012444,6948.925455358846,176131.54924567282,176131.54924567282,system,4,0.6435618844991184,832.8187126078959,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,5,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.1799012578556,0.432065,0.478385,0.08955,0.05288111791014671,0.07169000059366226,0.021836891615142427,0.3349166634182135,0.6074393063783645,0.0,0.0,0.0,0.0,0.0,0.0,0.9160332404381499,0.3057405650615692,publication,35.021196126937866,49.81520867347717,0.5943760934245473,0.648147775181668,10000,0.12856406240821586,1.0644161965683658,-0.2416583669940222,7093.55618885424,mobile,2095.6833728777965,7093.556188854226,185267.5288183728,185267.5288183728,system,5,0.648147775181668,850.4325641136334,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,6,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615.2842793975285,0.406565,0.49322,0.100215,-0.041369520127773285,0.05691906437277794,0.01773217652613918,0.29933333297570547,0.48898548285166415,0.0,0.0,0.0,0.0,0.0,0.0,0.9288464293935297,0.2620425522327423,publication,34.628337383270264,49.83136224746704,0.6013923318647774,0.6523712802200634,10000,0.13311805131680865,1.0320432071329801,-0.2262743016174995,7748.14615810644,mobile,2122.024118985938,7748.146158106422,191493.95014598966,191493.95014598966,system,6,0.6523712802200634,841.1681462376256,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,7,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.9421731752532,0.386365,0.505805,0.10783,-0.0004512128361966461,0.05581008270382881,0.014273715826372307,0.23366666282527154,0.4526676957805951,0.0,0.0,0.0,0.0,0.0,0.0,0.9373864100055693,0.2144710272550583,publication,34.958919525146484,48.9572868347168,0.6082101724546644,0.6614372300950655,10000,0.13397797029799227,1.0393942447908555,-0.16350354746672924,6881.239635502258,mobile,2030.3868390015684,6881.239635502277,198530.487698432,198530.487698432,system,7,0.6614372300950655,825.9843056003422,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,8,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.3885777622087,0.3638,0.522305,0.113895,0.0019876149017363787,0.05266015604138374,0.01598874594395359,0.23149999864399434,0.4258547196785609,0.0,0.0,0.0,0.0,0.0,0.0,0.9371683209752887,0.2180800437927246,publication,35.16023516654968,49.37448287010193,0.5942512261449876,0.6464530298022231,10000,0.13923517814574882,1.06324885184787,-0.39812595090538516,6317.4902879119445,mobile,1936.7874722477927,6317.490287911914,194063.5520433148,194063.5520433148,system,8,0.6464530298022231,806.5683798848588,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,9,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.6568553879873,0.34332,0.53829,0.11839,0.023953702300786972,0.04967598617076874,0.01979188338542978,0.2673333346843719,0.4828634366393089,0.0,0.0,0.0,0.0,0.0,0.0,0.9336424337772092,0.22274379432201385,publication,35.15640377998352,48.906545877456665,0.6196464201194054,0.6721915070813784,10000,0.13365660415576336,1.016642188018042,-0.14038752632479623,6410.82020879348,mobile,1978.6001497723303,6410.82020879349,204304.38630363418,204304.38630363418,system,9,0.6721915070813784,799.5377027557304,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,10,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
